setting,sample_index,image_id,target_id,target_name,cci_region,A,B_fixed_normalized,raw_failure,normalized_failure,raw_pass_normalized_fail,raw_fail_normalized_pass,raw_cci_margin,normalized_cci_margin,raw_worst_class_id,raw_worst_class_name,normalized_worst_class_id,normalized_worst_class_name,hardest_foil_agreement,raw_unrestricted_oracle_pass,normalized_unrestricted_oracle_pass
coco_openai_b32,23815,326462,60,donut,1,1,0,0,0,0,0,3.548823356628418,3.583866834640503,85,clock,34,frisbee,0,1,1
coco_openai_b32,23816,273579,22,elephant,3,1,0,0,0,0,0,1.036769151687622,1.057348370552063,61,cake,61,cake,1,1,1
coco_openai_b32,23817,320600,31,handbag,5,0,0,0,0,0,0,0.5961939096450806,0.605555921792984,64,potted plant,64,potted plant,1,1,1
coco_openai_b32,23818,463898,82,refrigerator,7,1,0,0,0,0,0,0.6525360345840454,0.6682183742523193,78,microwave,78,microwave,1,1,1
coco_openai_b32,23819,397459,82,refrigerator,0,0,0,0,0,0,0,0.04427623748779297,0.04430657625198364,33,suitcase,33,suitcase,1,1,1
coco_openai_b32,23820,210439,1,person,7,1,1,1,1,0,0,-1.2230849862098694,-1.2397592067718506,24,zebra,24,zebra,1,0,0
coco_openai_b32,23821,47131,7,train,2,0,0,1,1,0,0,-0.9260656833648682,-0.9465098977088928,51,bowl,51,bowl,1,0,0
coco_openai_b32,23822,215353,1,person,6,1,1,1,1,0,0,-0.5622788369655609,-0.5684357583522797,53,apple,53,apple,1,0,0
coco_openai_b32,23823,173514,1,person,2,0,0,1,1,0,0,-0.24311688542366028,-0.24615825712680817,81,sink,81,sink,1,0,0
coco_openai_b32,23824,311690,67,dining table,7,1,1,1,1,0,0,-0.6732374727725983,-0.6817595064640045,56,broccoli,56,broccoli,1,0,0
coco_openai_b32,23825,244539,4,motorcycle,3,1,1,1,1,0,0,-0.5730279684066772,-0.5824511051177979,46,wine glass,46,wine glass,1,0,0
coco_openai_b32,23826,549971,1,person,1,1,1,1,1,0,0,-0.4301920533180237,-0.43695521354675293,10,traffic light,10,traffic light,1,0,0
coco_openai_b32,23827,13943,19,horse,2,1,0,0,0,0,0,0.9894744157791138,0.9985421299934387,40,baseball glove,40,baseball glove,1,1,1
coco_openai_b32,23828,388531,1,person,7,1,1,1,1,0,0,-0.8953070044517517,-0.9078949391841888,23,bear,23,bear,1,0,0
coco_openai_b32,23829,400048,1,person,5,1,1,1,1,0,0,-0.8788669579662383,-0.8933473965153098,14,parking meter,14,parking meter,1,0,0
coco_openai_b32,23830,279974,1,person,2,0,0,1,1,0,0,-1.039952788501978,-1.0583814457058907,43,tennis racket,43,tennis racket,1,0,0
coco_openai_b32,23831,474293,1,person,4,0,0,1,1,0,0,-0.6012778580188751,-0.6094833016395569,11,fire hydrant,11,fire hydrant,1,0,0
coco_openai_b32,23832,411201,6,bus,4,1,1,1,1,0,0,-0.11995187401771545,-0.12057420611381531,56,broccoli,56,broccoli,1,0,0
coco_openai_b32,23833,339413,1,person,7,0,0,1,1,0,0,-0.15784388780593872,-0.1589387059211731,62,chair,62,chair,1,0,0
coco_openai_b32,23834,95702,19,horse,2,1,1,1,1,0,0,-0.12524151802062988,-0.12704837322235107,61,cake,61,cake,1,0,0
coco_openai_b32,23835,177952,1,person,7,0,0,1,1,0,0,-2.525760129094124,-2.5753342658281326,33,suitcase,33,suitcase,1,0,0
coco_openai_b32,23836,136501,1,person,4,1,1,1,1,0,0,-1.0190230086445808,-1.0345279052853584,25,giraffe,25,giraffe,1,0,0
coco_openai_b32,23837,296564,1,person,6,0,0,1,1,0,0,-0.44762623007409275,-0.454058880219236,74,mouse,74,mouse,1,0,0
coco_openai_b32,23838,547617,1,person,7,1,1,1,1,0,0,-0.5269940234720707,-0.5354668460786343,85,clock,85,clock,1,0,0
coco_openai_b32,23839,513699,42,surfboard,5,1,0,0,0,0,0,1.8309048414230347,1.8533791303634644,35,skis,35,skis,1,1,1
coco_openai_b32,23840,389081,67,dining table,1,1,1,1,1,0,0,-0.6960575580596924,-0.7118546962738037,64,potted plant,64,potted plant,1,0,0
coco_openai_b32,23841,210501,7,train,7,0,0,1,1,0,0,-1.3008572664111853,-1.3202517675235868,23,bear,23,bear,1,0,0
coco_openai_b32,23842,431113,2,bicycle,0,0,0,1,1,0,0,-0.1272263526916504,-0.1285768747329712,60,donut,60,donut,1,0,0
coco_openai_b32,23843,313063,81,sink,0,0,0,0,0,0,0,0.45926518738269806,0.4660518243908882,9,boat,9,boat,1,1,1
coco_openai_b32,23844,91839,1,person,2,1,1,1,1,0,0,-0.38165272772312164,-0.3878702074289322,41,skateboard,41,skateboard,1,0,0
coco_openai_b32,23845,328337,1,person,7,1,1,1,1,0,0,-0.6388723254203796,-0.6506932377815247,43,tennis racket,43,tennis racket,1,0,0
coco_openai_b32,23846,199438,9,boat,2,1,0,0,0,0,0,0.8883079290390015,0.9037133455276489,74,mouse,74,mouse,1,1,1
coco_openai_b32,23847,191169,1,person,4,1,1,1,1,0,0,-0.3940071761608124,-0.3989696800708771,37,sports ball,37,sports ball,1,0,0
coco_openai_b32,23848,4760,15,bench,0,1,0,0,0,0,0,2.443333387374878,2.4970810413360596,63,couch,63,couch,1,1,1
coco_openai_b32,23849,61507,1,person,2,0,0,1,1,0,0,-1.5574737675487995,-1.5806524083018303,2,bicycle,2,bicycle,1,0,0
coco_openai_b32,23850,211604,1,person,5,1,1,1,1,0,0,-0.7416898608207703,-0.7573785185813904,38,kite,38,kite,1,0,0
coco_openai_b32,23851,482476,1,person,4,1,0,0,0,0,0,0.03516513109207153,0.03703618049621582,55,orange,55,orange,1,1,1
coco_openai_b32,23852,566908,1,person,4,1,1,1,1,0,0,-0.8850671127438545,-0.8985048308968544,90,toothbrush,90,toothbrush,1,0,0
coco_openai_b32,23853,469119,6,bus,4,1,0,0,0,0,0,1.5811513662338257,1.606843888759613,27,backpack,27,backpack,1,1,1
coco_openai_b32,23854,215778,73,laptop,2,1,1,1,1,0,0,-0.9076714217662811,-0.9252299964427948,34,frisbee,34,frisbee,1,1,1
coco_openai_b32,23855,38828,19,horse,5,1,1,1,1,0,0,-0.2076929286122322,-0.2111659273505211,25,giraffe,25,giraffe,1,0,0
coco_openai_b32,23856,285664,79,oven,5,0,0,0,0,0,0,2.9970398992300034,3.0435376465320587,78,microwave,78,microwave,1,1,1
coco_openai_b32,23857,478282,64,potted plant,7,1,1,1,1,0,0,-0.2595246732234955,-0.2623292803764343,11,fire hydrant,11,fire hydrant,1,0,0
coco_openai_b32,23858,468161,1,person,2,1,1,1,1,0,0,-0.3731272220611572,-0.37886160612106323,10,traffic light,10,traffic light,1,0,0
coco_openai_b32,23859,116341,67,dining table,2,1,1,1,1,0,0,-0.1100207045674324,-0.11204154044389725,27,backpack,27,backpack,1,0,0
coco_openai_b32,23860,509227,1,person,2,1,1,1,1,0,0,-2.129255771636963,-2.175927221775055,89,hair drier,89,hair drier,1,0,0
coco_openai_b32,23861,18687,1,person,6,0,0,1,1,0,0,-0.7090455293655396,-0.7173562943935394,63,couch,63,couch,1,0,0
coco_openai_b32,23862,393777,63,couch,4,1,1,1,1,0,0,-0.20963239669799805,-0.21423125267028809,62,chair,62,chair,1,1,1
coco_openai_b32,23863,448359,1,person,0,0,0,1,1,0,0,-0.609018862247467,-0.617769330739975,11,fire hydrant,11,fire hydrant,1,0,0
coco_openai_b32,23864,49891,1,person,3,1,1,1,1,0,0,-2.949853003025055,-2.988958477973938,16,bird,16,bird,1,0,0
coco_openai_b32,23865,403672,1,person,4,0,0,1,1,0,0,-1.6420009136199951,-1.6695863008499146,87,scissors,87,scissors,1,0,0
coco_openai_b32,23866,528049,73,laptop,5,1,1,1,1,0,0,-0.7829012870788574,-0.7949472665786743,76,keyboard,76,keyboard,1,1,1
coco_openai_b32,23867,133412,59,pizza,0,1,1,1,1,0,0,-0.001268625259399414,-0.0040624141693115234,39,baseball bat,39,baseball bat,1,0,0
coco_openai_b32,23868,31566,82,refrigerator,0,1,1,1,1,0,0,-0.15156543254852295,-0.1518169641494751,78,microwave,78,microwave,1,1,1
coco_openai_b32,23869,451077,7,train,1,0,0,1,1,0,0,-0.06258377432823181,-0.06531849503517151,5,airplane,5,airplane,1,0,0
coco_openai_b32,23870,99481,67,dining table,7,1,1,1,1,0,0,-0.4039014242589474,-0.41024840995669365,42,surfboard,42,surfboard,1,0,0
coco_openai_b32,23871,401411,1,person,6,1,1,1,1,0,0,-0.2835649251937866,-0.2915192246437073,89,hair drier,89,hair drier,1,0,0
coco_openai_b32,23872,561539,1,person,0,0,0,1,1,0,0,-0.3431714177131653,-0.35066843032836914,28,umbrella,28,umbrella,1,0,0
coco_openai_b32,23873,298461,79,oven,5,1,1,1,1,0,0,-0.5371689796447754,-0.5461613535881042,78,microwave,78,microwave,1,0,0
coco_openai_b32,23874,198043,42,surfboard,6,1,0,0,0,0,0,0.606376051902771,0.6172237992286682,39,baseball bat,39,baseball bat,1,1,1
coco_openai_b32,23875,527718,1,person,2,0,0,1,1,0,0,-0.6960824429988861,-0.707049623131752,85,clock,85,clock,1,0,0
coco_openai_b32,23876,497668,1,person,6,1,0,0,0,0,0,0.00823327898979187,0.009459704160690308,24,zebra,24,zebra,1,1,1
coco_openai_b32,23877,461620,1,person,7,0,0,1,1,0,0,-0.6617664992809296,-0.6721498519182205,46,wine glass,46,wine glass,1,0,0
coco_openai_b32,23878,248711,7,train,6,1,1,1,1,0,0,-1.986595630645752,-2.0232772827148438,6,bus,6,bus,1,0,0
coco_openai_b32,23879,92826,51,bowl,6,1,1,1,1,0,0,-1.2075690031051636,-1.2267025709152222,64,potted plant,64,potted plant,1,0,0
coco_openai_b32,23880,16238,25,giraffe,3,1,0,0,0,0,0,0.3848381042480469,0.3900432586669922,90,toothbrush,90,toothbrush,1,1,1
coco_openai_b32,23881,395182,1,person,7,1,1,1,1,0,0,-0.39456021785736084,-0.39973084628582,57,carrot,57,carrot,1,0,0
coco_openai_b32,23882,43605,1,person,4,0,0,1,1,0,0,-0.4160533845424652,-0.4225492477416992,77,cell phone,77,cell phone,1,0,0
coco_openai_b32,23883,274416,64,potted plant,2,1,1,1,1,0,0,-0.34329068660736084,-0.3483763337135315,14,parking meter,14,parking meter,1,0,0
coco_openai_b32,23884,451623,1,person,0,1,1,1,1,0,0,-0.8916574716567993,-0.9063400775194168,27,backpack,27,backpack,1,0,0
coco_openai_b32,23885,319677,1,person,6,1,1,1,1,0,0,-0.7598204463720322,-0.7731721550226212,80,toaster,80,toaster,1,0,0
coco_openai_b32,23886,399839,1,person,7,0,0,1,1,0,0,-0.6053632497787476,-0.6156290024518967,15,bench,15,bench,1,0,0
coco_openai_b32,23887,448320,70,toilet,7,1,0,0,0,0,0,0.3808022141456604,0.3847311735153198,2,bicycle,2,bicycle,1,1,1
coco_openai_b32,23888,85826,65,bed,1,1,0,0,0,0,0,0.43189001083374023,0.4363701045513153,33,suitcase,33,suitcase,1,1,1
coco_openai_b32,23889,131804,8,truck,6,1,0,0,0,0,0,0.017481565475463867,0.019853413105010986,3,car,3,car,1,1,1
coco_openai_b32,23890,556000,1,person,1,0,0,1,1,0,0,-1.5724297240376472,-1.605659693479538,89,hair drier,89,hair drier,1,0,0
coco_openai_b32,23891,308165,1,person,2,0,0,1,1,0,0,-3.7274848222732544,-3.7883087396621704,41,skateboard,41,skateboard,1,0,0
coco_openai_b32,23892,403500,1,person,3,1,1,1,1,0,0,-0.3510395884513855,-0.35559332370758057,90,toothbrush,90,toothbrush,1,0,0
coco_openai_b32,23893,575595,1,person,3,1,1,1,1,0,0,-0.2180100679397583,-0.22118127346038818,77,cell phone,77,cell phone,1,0,0
coco_openai_b32,23894,286460,1,person,1,0,0,1,1,0,0,-0.7469766736030579,-0.7579825222492218,79,oven,79,oven,1,0,0
coco_openai_b32,23895,34874,1,person,7,1,1,1,1,0,0,-0.1947389543056488,-0.2001374363899231,89,hair drier,89,hair drier,1,0,0
coco_openai_b32,23896,503772,82,refrigerator,3,1,0,0,0,0,0,0.8485822677612305,0.8646684885025024,22,elephant,22,elephant,1,1,1
coco_openai_b32,23897,581206,1,person,3,1,1,1,1,0,0,-0.2180919051170349,-0.22008460760116577,24,zebra,24,zebra,1,0,0
coco_openai_b32,23898,515904,64,potted plant,5,1,0,0,0,0,0,0.5310118198394775,0.5397278666496277,82,refrigerator,82,refrigerator,1,1,1
coco_openai_b32,23899,359066,1,person,5,1,1,1,1,0,0,-1.0494345426559448,-1.0653188228607178,31,handbag,31,handbag,1,0,0
coco_openai_b32,23900,381332,1,person,3,0,0,1,1,0,0,-1.881796658039093,-1.9117059111595154,31,handbag,31,handbag,1,0,0
coco_openai_b32,23901,387773,4,motorcycle,1,1,1,1,1,0,0,-0.4092409312725067,-0.4142044484615326,39,baseball bat,39,baseball bat,1,0,0
coco_openai_b32,23902,74499,9,boat,4,0,0,1,1,0,0,-1.39761483669281,-1.4178379476070404,62,chair,62,chair,1,1,1
coco_openai_b32,23903,418110,82,refrigerator,3,1,0,0,0,0,0,0.17483550310134888,0.1806325912475586,58,hot dog,58,hot dog,1,1,1
coco_openai_b32,23904,116722,7,train,1,0,0,1,1,0,0,-0.2994195222854614,-0.30382800102233887,40,baseball glove,40,baseball glove,1,0,0
coco_openai_b32,23905,382758,86,vase,0,1,0,0,0,0,0,0.6607144474983215,0.6730280518531799,55,orange,55,orange,1,1,1
coco_openai_b32,23906,364113,19,horse,7,1,1,1,1,0,0,-0.5266291201114655,-0.5369560122489929,10,traffic light,10,traffic light,1,0,0
coco_openai_b32,23907,199442,1,person,0,0,0,1,1,0,0,-0.3172140419483185,-0.32237932831048965,10,traffic light,10,traffic light,1,0,0
coco_openai_b32,23908,367489,1,person,5,1,1,1,1,0,0,-0.6751322150230408,-0.6844136714935303,90,toothbrush,90,toothbrush,1,0,0
coco_openai_b32,23909,570116,1,person,4,1,1,1,1,0,0,-0.9654945135116577,-0.982349693775177,34,frisbee,34,frisbee,1,0,0
coco_openai_b32,23910,528458,19,horse,4,0,0,1,1,0,0,-0.07122480869293213,-0.07365310192108154,39,baseball bat,39,baseball bat,1,0,0
coco_openai_b32,23911,551494,1,person,0,1,1,1,1,0,0,-0.3040592670440674,-0.3007030487060547,19,horse,19,horse,1,0,0
coco_openai_b32,23912,472621,81,sink,0,0,0,1,1,0,0,-0.12933474779129028,-0.1320161521434784,41,skateboard,41,skateboard,1,0,0
coco_openai_b32,23913,147165,1,person,1,0,0,1,1,0,0,-0.6816386878490448,-0.6924183368682861,77,cell phone,77,cell phone,1,0,0
coco_openai_b32,23914,43850,1,person,4,0,0,1,1,0,0,-0.7884438782930374,-0.8003828823566437,13,stop sign,13,stop sign,1,0,0
coco_openai_b32,23915,490701,67,dining table,1,0,0,1,1,0,0,-0.07741567492485046,-0.07978811860084534,34,frisbee,34,frisbee,1,0,0
coco_openai_b32,23916,110258,25,giraffe,3,0,0,1,1,0,0,-0.06645239889621735,-0.06735451519489288,74,mouse,74,mouse,1,0,0
coco_openai_b32,23917,292060,79,oven,4,1,0,0,0,0,0,0.7513794898986816,0.7614485025405884,50,spoon,50,spoon,1,1,1
coco_openai_b32,23918,315810,1,person,5,0,0,1,1,0,0,-1.8447354435920715,-1.8694201707839966,39,baseball bat,39,baseball bat,1,0,0
coco_openai_b32,23919,432258,73,laptop,1,1,0,0,0,0,0,0.12734460830688477,0.12830281257629395,53,apple,76,keyboard,0,1,1
coco_openai_b32,23920,97782,3,car,4,1,0,0,0,0,0,1.2689661979675293,1.2852169275283813,77,cell phone,77,cell phone,1,1,1
coco_openai_b32,23921,471562,5,airplane,4,1,1,1,1,0,0,-0.1841602325439453,-0.18050718307495117,81,sink,81,sink,1,0,0
coco_openai_b32,23922,43771,70,toilet,2,1,0,0,0,0,0,0.2996683120727539,0.30021584033966064,62,chair,62,chair,1,1,1
coco_openai_b32,23923,546626,67,dining table,6,1,1,1,1,0,0,-1.9977272748947144,-2.0316332578659058,77,cell phone,77,cell phone,1,0,0
coco_openai_b32,23924,140487,65,bed,3,1,1,1,1,0,0,-1.72847980260849,-1.7505465745925903,63,couch,63,couch,1,0,0
coco_openai_b32,23925,218430,1,person,5,1,1,1,1,0,0,-0.5225413143634796,-0.5299498736858368,36,snowboard,36,snowboard,1,0,0
coco_openai_b32,23926,269932,62,chair,5,1,0,0,0,0,0,0.689391016960144,0.6997933387756348,20,sheep,20,sheep,1,1,1
coco_openai_b32,23927,394050,1,person,2,1,1,1,1,0,0,-0.20720326900482178,-0.20669949054718018,55,orange,55,orange,1,0,0
coco_openai_b32,23928,30494,18,dog,0,1,1,1,1,0,0,-0.6865940093994141,-0.7074055671691895,34,frisbee,34,frisbee,1,0,0
coco_openai_b32,23929,76029,15,bench,7,1,1,1,1,0,0,-2.481100022792816,-2.5211487412452698,77,cell phone,77,cell phone,1,0,0
coco_openai_b32,23930,205247,6,bus,1,1,1,1,1,0,0,-1.3798839449882507,-1.3994718194007874,24,zebra,24,zebra,1,0,0
coco_openai_b32,23931,166586,1,person,0,1,1,1,1,0,0,-0.4819430932402611,-0.4904042109847069,80,toaster,80,toaster,1,0,0
coco_openai_b32,23932,573291,25,giraffe,7,0,0,1,1,0,0,-0.28688572254031897,-0.2917303116992116,15,bench,15,bench,1,0,0
coco_openai_b32,23933,454601,63,couch,1,1,0,0,0,0,0,0.11728119850158691,0.11708080768585205,62,chair,62,chair,1,1,1
coco_openai_b32,23934,358019,1,person,5,1,1,1,1,0,0,-0.1709844470024109,-0.16963964700698853,52,banana,52,banana,1,0,0
coco_openai_b32,23935,512630,17,cat,1,1,1,1,1,0,0,-1.3363451063632965,-1.3632327020168304,38,kite,38,kite,1,0,0
coco_openai_b32,23936,442942,7,train,2,1,1,1,1,0,0,-1.3873779773712158,-1.4118189811706543,9,boat,9,boat,1,1,1
coco_openai_b32,23937,92134,28,umbrella,0,1,0,0,0,0,0,0.3742908835411072,0.3849255442619324,11,fire hydrant,11,fire hydrant,1,1,1
coco_openai_b32,23938,129628,1,person,1,0,0,1,1,0,0,-1.4881253205239773,-1.5138464905321598,34,frisbee,34,frisbee,1,0,0
coco_openai_b32,23939,39811,6,bus,2,1,0,0,0,0,0,2.17585951089859,2.213153302669525,32,tie,32,tie,1,1,1
coco_openai_b32,23940,284542,1,person,7,1,1,1,1,0,0,-0.9690805226564407,-0.9829340428113937,24,zebra,24,zebra,1,0,0
coco_openai_b32,23941,385598,1,person,0,0,0,1,1,0,0,-0.6985946744680405,-0.7098741084337234,77,cell phone,77,cell phone,1,0,0
coco_openai_b32,23942,156100,67,dining table,2,1,1,1,1,0,0,-1.0976914167404175,-1.116364985704422,10,traffic light,10,traffic light,1,0,0
coco_openai_b32,23943,9721,76,keyboard,3,0,0,1,1,0,0,-3.0999088287353516,-3.1465203762054443,11,fire hydrant,11,fire hydrant,1,0,0
coco_openai_b32,23944,234169,60,donut,0,1,1,1,1,0,0,-0.9091600179672241,-0.9258265197277069,14,parking meter,14,parking meter,1,0,0
coco_openai_b32,23945,148272,31,handbag,5,1,1,1,1,0,0,-0.8189799785614014,-0.8337831497192383,48,fork,48,fork,1,0,0
coco_openai_b32,23946,290416,1,person,4,0,0,1,1,0,0,-0.77143394947052,-0.7824720144271851,36,snowboard,36,snowboard,1,0,0
coco_openai_b32,23947,114453,1,person,1,1,1,1,1,0,0,-0.8031985461711884,-0.8155005276203156,46,wine glass,46,wine glass,1,0,0
coco_openai_b32,23948,403515,1,person,7,1,1,1,1,0,0,-1.6418744921684265,-1.6678282618522644,31,handbag,31,handbag,1,0,0
coco_openai_b32,23949,229158,19,horse,6,0,0,1,1,0,0,-1.1730028539896011,-1.190095603466034,11,fire hydrant,11,fire hydrant,1,0,0
coco_openai_b32,23950,518914,28,umbrella,2,1,1,1,1,0,0,-1.2883846163749695,-1.3045562505722046,67,dining table,67,dining table,1,0,0
coco_openai_b32,23951,121417,1,person,6,1,1,1,1,0,0,-1.8237711787223816,-1.8533261120319366,77,cell phone,77,cell phone,1,0,0
coco_openai_b32,23952,569249,15,bench,1,1,1,1,1,0,0,-0.017595291137695312,-0.011497974395751953,62,chair,62,chair,1,1,1
coco_openai_b32,23953,112739,3,car,5,1,0,0,0,0,0,0.3134806752204895,0.31605398654937744,22,elephant,22,elephant,1,1,1
coco_openai_b32,23954,303099,70,toilet,6,0,0,1,1,0,0,-1.0237781405448914,-1.0450865626335144,82,refrigerator,82,refrigerator,1,0,0
coco_openai_b32,23955,486987,1,person,4,0,0,1,1,0,0,-0.37021881341934204,-0.37598344683647156,31,handbag,31,handbag,1,0,0
coco_openai_b32,23956,172006,65,bed,6,0,0,0,0,0,0,0.13621008396148682,0.13564950227737427,33,suitcase,33,suitcase,1,1,1
coco_openai_b32,23957,162067,1,person,2,0,0,1,1,0,0,-0.19502313435077667,-0.1984459012746811,34,frisbee,34,frisbee,1,0,0
coco_openai_b32,23958,499143,19,horse,2,1,1,1,1,0,0,-1.3005716800689697,-1.3208921253681183,57,carrot,57,carrot,1,0,0
coco_openai_b32,23959,294839,1,person,7,0,0,1,1,0,0,-0.22347241640090942,-0.2274072766304016,34,frisbee,34,frisbee,1,0,0
coco_openai_b32,23960,19358,51,bowl,3,1,1,1,1,0,0,-0.45514875650405884,-0.4620886445045471,34,frisbee,34,frisbee,1,0,0
coco_openai_b32,23961,66038,28,umbrella,0,1,0,0,0,0,0,2.2187886238098145,2.264724373817444,46,wine glass,46,wine glass,1,1,1
coco_openai_b32,23962,329456,1,person,5,1,1,1,1,0,0,-1.3252507597208023,-1.3447957932949066,55,orange,55,orange,1,0,0
coco_openai_b32,23963,275197,79,oven,5,0,0,0,0,0,0,0.07543343305587769,0.07578378915786743,82,refrigerator,82,refrigerator,1,1,1
coco_openai_b32,23964,239274,9,boat,0,1,0,0,0,0,0,0.15327882766723633,0.15662753582000732,3,car,3,car,1,1,1
coco_openai_b32,23965,337453,1,person,3,1,0,0,0,0,0,0.1503874659538269,0.15466725826263428,62,chair,62,chair,1,1,1
coco_openai_b32,23966,173826,1,person,0,1,1,1,1,0,0,-1.1893773078918457,-1.198440432548523,58,hot dog,58,hot dog,1,0,0
coco_openai_b32,23967,411941,82,refrigerator,6,0,0,1,1,0,0,-0.4581819176673889,-0.46480071544647217,78,microwave,78,microwave,1,0,0
coco_openai_b32,23968,421902,1,person,4,0,0,1,1,0,0,-1.0701007843017578,-1.0796027183532715,58,hot dog,58,hot dog,1,0,0
coco_openai_b32,23969,37325,1,person,7,1,1,1,1,0,0,-0.8308559060096741,-0.8430145382881165,42,surfboard,42,surfboard,1,0,0
coco_openai_b32,23970,64439,1,person,5,1,1,1,1,0,0,-0.32925235480070114,-0.33436380326747894,46,wine glass,46,wine glass,1,0,0
coco_openai_b32,23971,398174,1,person,0,0,0,1,1,0,0,-0.799807071685791,-0.8123799562454224,41,skateboard,41,skateboard,1,0,0
coco_openai_b32,23972,85688,1,person,0,1,1,1,1,0,0,-0.42594994604587555,-0.4318936765193939,55,orange,55,orange,1,0,0
coco_openai_b32,23973,53994,14,parking meter,2,1,1,1,1,0,0,-0.08578294515609741,-0.08518326282501221,3,car,3,car,1,0,0
coco_openai_b32,23974,137479,13,stop sign,7,1,0,0,0,0,0,3.8190929889678955,3.8743785619735718,10,traffic light,10,traffic light,1,1,1
coco_openai_b32,23975,145824,1,person,7,0,0,1,1,0,0,-0.5996910333633423,-0.6041699647903442,88,teddy bear,88,teddy bear,1,0,0
coco_openai_b32,23976,227830,3,car,4,0,0,1,1,0,0,-1.2213321924209595,-1.2478389143943787,28,umbrella,28,umbrella,1,1,1
coco_openai_b32,23977,507557,25,giraffe,3,1,0,0,0,0,0,0.37635159492492676,0.3816030025482178,90,toothbrush,90,toothbrush,1,1,1
coco_openai_b32,23978,562655,1,person,4,0,0,1,1,0,0,-1.0194271495565772,-1.03467926569283,25,giraffe,25,giraffe,1,0,0
coco_openai_b32,23979,441292,8,truck,7,1,0,0,0,0,0,2.015493631362915,2.0523557662963867,57,carrot,57,carrot,1,1,1
coco_openai_b32,23980,467848,8,truck,4,0,0,1,1,0,0,-0.10620808601379395,-0.1080634593963623,14,parking meter,14,parking meter,1,1,1
coco_openai_b32,23981,371699,67,dining table,1,1,0,0,0,0,0,0.35963743925094604,0.3629589080810547,15,bench,15,bench,1,1,1
coco_openai_b32,23982,31569,22,elephant,5,1,0,0,0,0,0,0.679318904876709,0.6933165788650513,74,mouse,74,mouse,1,1,1
coco_openai_b32,23983,508899,72,tv,3,0,0,0,0,0,0,0.24930155277252197,0.24196875095367432,34,frisbee,34,frisbee,1,1,1
coco_openai_b32,23984,302958,1,person,7,1,1,1,1,0,0,-0.25837281346321106,-0.26384761929512024,38,kite,38,kite,1,0,0
coco_openai_b32,23985,414133,3,car,7,1,1,1,1,0,0,-0.07469058036804199,-0.0780411958694458,14,parking meter,14,parking meter,1,0,0
coco_openai_b32,23986,327919,6,bus,1,1,0,0,0,0,0,2.1963570713996887,2.228604793548584,89,hair drier,89,hair drier,1,1,1
coco_openai_b32,23987,513965,1,person,5,1,1,1,1,0,0,-0.4491593837738037,-0.4550466537475586,77,cell phone,77,cell phone,1,0,0
coco_openai_b32,23988,9647,1,person,3,0,0,1,1,0,0,-0.8450502753257751,-0.8593999072909355,15,bench,15,bench,1,0,0
coco_openai_b32,23989,103306,81,sink,3,1,1,1,1,0,0,-0.6101201176643372,-0.6171281933784485,70,toilet,70,toilet,1,1,1
coco_openai_b32,23990,568147,14,parking meter,7,0,0,0,0,0,0,0.2233961820602417,0.2309417724609375,84,book,84,book,1,1,1
coco_openai_b32,23991,509811,62,chair,2,0,0,1,1,0,0,-1.49126136302948,-1.5114665031433105,84,book,84,book,1,0,0
coco_openai_b32,23992,565405,72,tv,3,0,0,1,1,0,0,-0.7658171057701111,-0.7893818020820618,89,hair drier,89,hair drier,1,0,0
coco_openai_b32,23993,2302,19,horse,1,1,0,0,0,0,0,3.000272035598755,3.0267879962921143,24,zebra,24,zebra,1,1,1
coco_openai_b32,23994,409030,1,person,3,1,1,1,1,0,0,-4.228284865617752,-4.296948343515396,77,cell phone,77,cell phone,1,0,0
coco_openai_b32,23995,121673,42,surfboard,2,0,0,0,0,0,0,0.21027374267578125,0.2121182084083557,50,spoon,50,spoon,1,1,1
coco_openai_b32,23996,311789,17,cat,5,1,1,1,1,0,0,-0.1572631075978279,-0.1590714231133461,88,teddy bear,88,teddy bear,1,0,0
coco_openai_b32,23997,437218,72,tv,6,1,1,1,1,0,0,-2.125120759010315,-2.163792133331299,42,surfboard,42,surfboard,1,0,0
coco_openai_b32,23998,499810,1,person,4,0,0,1,1,0,0,-0.6830059289932251,-0.6954675167798996,50,spoon,50,spoon,1,0,0
coco_openai_b32,23999,64016,1,person,1,0,0,1,1,0,0,-0.2977511025965214,-0.30199822783470154,57,carrot,57,carrot,1,0,0
coco_openai_b32,24000,273086,1,person,4,0,0,1,1,0,0,-0.8909906446933746,-0.9036371409893036,37,sports ball,37,sports ball,1,0,0
coco_openai_b32,24001,100215,65,bed,7,0,0,1,1,0,0,-0.45857465267181396,-0.46577978134155273,90,toothbrush,90,toothbrush,1,1,1
coco_openai_b32,24002,142564,1,person,7,0,0,1,1,0,0,-0.9636015668511391,-0.978090263903141,65,bed,65,bed,1,0,0
coco_openai_b32,24003,377012,72,tv,6,1,1,1,1,0,0,-0.13807296752929688,-0.14365839958190918,80,toaster,80,toaster,1,0,0
coco_openai_b32,24004,479805,3,car,0,0,0,0,0,0,0,0.2984055429697037,0.30207881331443787,87,scissors,87,scissors,1,1,1
coco_openai_b32,24005,265085,1,person,2,0,0,1,1,0,0,-0.31298328936100006,-0.31940340995788574,35,skis,35,skis,1,0,0
